review,mysentiment,min,max,sentiment
"[""Value for money προϊόν.\nΤο προηγούμενο με πούλησε και έπρεπε να πάρω κατι γρήγορα, με ότι είχα εκείνη τη στιγμή, χωρίς δυνατότητα να μαζέψω αλλα χρήματα.\nΚι ετσι διάλεξα το φθηνότερο από την εταιρεία που προσωπικά γνωρίζω εμπιστεύομαι και αγαπώ.\nΧαιρομαι φοβερα που το έκανα. \nΕίναι πανέμορφο, \nείναι λειτουργικό,\nΗ μπαταρία ΔΕΝ ΤΕΛΕΙΩΝΕΙ ΠΟΤΕ\nξεκλειδώνει με το προσωπο\nσηκώνει όλες τις εφαρμογές που έχω θελήσει να βάλω\nμια χαρά ήχος, το ακούω πάντα\nσυγκρίνοντας με το ρεδμι 5Α που έχει ο μπαμπας μου, είμαι απόλυτα ικανοποιημένη που πηρα αυτο με τα μισα περιπου λεφτα απ' οτι ειχε δωσει\nτο μονο, μου φαινεται πως τις μερες που εχει υπερβολικη υγρασια, τοτε πρεπει να ειναι που κολλαει ελαφρως, και το εχω μολις 2 μηνες και αρχισε να το κανει.\nΑλλά είναι ανεπαίσθητο.\nΚανένα παράπονο.\nΣ ευχαριστώ σκρουτζ, ευχαριστώ xiaomi, ευχαριστώ καλό μου τηλεφωνο. ☺♥""]",0,-4,3,1
"['Αγορασμένο από κατάστημα εμπορικής αλυσίδας, ελληνικής αντιπροσωπείας:\nΕίναι 5/5 σε βαθμολογία κινητό για την κατηγορία του:\nπολύ καλή λήψη σήματος\nευκρινέσταση οθόνη με ζωντανά χρώματα\nπολύ καλή ποιότητα φωτογραφιών με φως\nπεντακάθαρος ήχος κλήσης\nγια πλοήγηση στο διαδίκτυο, social networks, δεν κολλάει, η μπαταρία του  έχει αυτονομία 2 ημερών με 1 (σωστή) φόρτιση και φυσιολογική χρήση.\nΑν θέλεις λοιπόν ένα φθηνό κινητό, προτείνεται ως το φθηνότερο της Xiaomi διότι θα έχεις αναβαθμίσεις ασφάλειας και σου δίνει χαρακτηριστικά ανώτερα από άλλων εταιρειών ίδιας τιμής.\nΚάνει άψογα την δουλειά  του. Όποιος θέλει να παίζει παιχνίδια πρέπει να επιλέξει Snapdragon επεξεργαστή κι όποιος θέλει καλή φωτογραφική μηχανή δίνει +50 ευρώ για να βρει μια αρκετά καλή.']",1,-2,3,1
"['Πολύ λάθος επιλογή, τη μετάνιωσα! Δεν είναι καν VfM, καλύτερα λίγα χρήματα παραπάνω για κάτι καλύτερο. Στο 6μηνο κολλάει ήδη και παρουσιάζει πολλά προβλήματα.\nΌσο για το χρώμα, το μαγαζί από το οποίο παρήγγειλα δεν το είχε και με έπεισε να πάρω το μαύρο, περιγράφοντας μου το ως ""ιδιαίτερο, ιριδίζον γκρι"": ΕΙΝΑΙ ΞΕΚΑΘΑΡΑ ΕΝΑ ΒΑΡΕΤΟ ΜΑΥΡΟ']",0,-2,1,0
"['Είναι entry level κινητό πλέον αλλά είναι value for money. Για κάποιον που παίρνει το πρώτο του smartphone ή δεν έχει ιδιαίτερες απαιτήσεις είναι καλή επιλογή. Εγώ το πήρα για τη μητέρα μου που είναι 70+, το πρώτο της smartphone!!!! και φαίνεται ότι μπορεί να το χρησιμοποιήσει αρκετά ικανοποιητικά.']",1,-2,3,1
"['Πολύ καλή η σειρά Α ειδικά για τα λεφτά της .Πολύ καλή ανάλυση η οθόνη με πολύ καλό φωτισμό , γρήγορο browsing, ικανοποιητική καμερα .Την κάνει τη δουλειά του και με το παραπάνω']",1,-2,3,1
['Είναι το δεύτερο ίδιο μοντέλο που έχω πάρει για συγγενή. Η δικιά μου συσκευή πιθανόν να έχει ένα θέμα οτι κάποιες φορές δε με ακούνε όταν με παίρνουν. Η συγκεκριμένη συσκευή που έδωσα στον συγγενή δεν έχει παρουσιάση τέτοιο πρόβλημα. Γενικά είμαι ευχαριστημένος.'],0,-3,2,1
['Υπάρχει ένα θέμα που αρκετές φορές όταν με καλεί κάποιος δεν με ακούει ενώ εγώ τον ακουώ κανονικά. Το έψαξα λίγο και βρήκα οτι το λιτουργικό της XIAOMI πιθανών να μη συνεργάζεται σωστά με τις τελευταίες εκδόσεις του Android. Έχω βρει πολλά σχετικά παράπονα γι αυτό και οτι η XIAOMI δεν απαντά στους χρήστες. Δεν μπορώ βέβαια να πω οτι σίγουρα αυτό με την ασυμβατότητα πραγματικά συμβαίνει. Προς το παρών το δοκιμάζω.'],0,-3,3,1
['Ως κάτοχος αυτού του κινητού για 4 μήνες στην αρχή ήταν μια χαρά τώρα τελευταία έχει αρχίσει να μου εμφανίζει κάποια κολληματακια σε συγκεκριμένες (όχι βαριές σχετικά) εφαρμογές αλλά καταταλλα την δουλίτσα του την κάνει'],1,-2,3,1
"['Για καθημερινή χρήση είναι ο καλύτερος σου σύμμαχος, ιδικά στην τιμή 86€!!!\nΜε android 9,10 είναι πραγματικά ενα απο τα καλύτερα budget phones.']",0,-1,1,1
['Πεταμένα λεφτά  μην το πάρετε! Δώστε μερικά ευρώ παραπάνω και πάρτε ένα huawei! Ευτυχώς που το συγκεκριμένο μου το πήρε η εταιρεία και δεν το πλήρωσα από την τσέπη μου! Κολλάει συνέχεια με εφαρμογές πολύ Light! Η κάμερα μέσα έξω για πέταμα! Απλά μην το πάρετε!'],0,-1,1,0
"['πολυ καλός σχεδιασμός (μεγάλη οθόνη, λεπτό, ελαφρύ), οθόνη με ζωντανά χρώματα και άριστη απόκριση,  η μπαταρία διαρκεί όλη μέρα και το ηχείο δυνατό, και έρχεται με google play store\n\nστα αρνητικά η κάμερα και πως οι εφαρμογές (όχι το UI) φορτώνουν λίγο πιο αργά από άλλα κινητά χωρίς όμως να κολλάνε\n\nγια τα χρήματα του δεν έχω δει καλύτερο, ιδανικό για δεύτερη συσκευή ή για γονείς']",1,-2,3,1
"['Τίμιο κινητό για τα λεφτά του (90€)...το προτείνω σε όλους όσους το θέλουν για μια σχετικα απλή χρήση όπως εγώ, δηλαδή you tube insta fb κλπ... πολύ καλή ,καλό ηχείο και σχετικά μου αρέσει η ανάλυση της οθόνης.\nΜε λίγα λόγια αξίζει!']",1,-1,3,1
['Κάνει παραπάνω από όσα υπόσχεται .Πολύ καλό τηλέφωνο ακόμα και για υψηλότερο εύρος τιμής.\nΠαρά παρά πολύ καλή αγορά.'],1,-1,3,1
['Για την τιμή του προσφέρει κάνει ότι υπόσχεται. Για χρήση social media και κλήσεις είναι πολύ καλό vfm. Είναι λίγο αργό στο να ανοίξει κάποιες εφαρμογές χωρίς όμως να είναι ενοχλητικό.'],0,-3,3,1
['Ελπίζω να βοηθήσω με την κριτική μου για να αποτρέψω κάποιον να το αγοράσει. Είναι πάρα πολύ αργό και κολλάει συχνά! Σε σχέση δε με το παλιό μου redmi 4x που πετούσε είναι σκέτη απογοήτευση. Ούτε να το σκέφτεστε αν θέλετε ένα κινητό γρήγορο και ευέλικτο.'],0,-2,1,0
['Για την τιμη του πολυ αξιολογο κινητο. Αριστη διαρκεια μπαταριας. Για καποιον που δεν εχει μεγαλες απαιτησεις και χρησιμοποιει το κινητο του για ιντερνετ και κλησεις ειναι αξιοπρεπεστατο. Για 120 ευρω που το αγορασα ειμαι πληρως ικανοποιημενος. Κατοχος του εδω και 3 μηνες δεν εχει βγαλει κανενα προβλημα και λειτουργει με τον ιδιο τροπο απο την αρχη μεχρι και τωρα.'],1,-2,3,1
